"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url","Input.suggestions","Input.gtrans","Input.dtrans","Answer.gtransalert","Answer.keylog","Answer.keylogalert","Answer.qualification","Answer.translation","Approve","Reject"
"3OYHVNTV6253BSIRH5VJWQO6DR6KO5","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:11 PDT 2021","3","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:11 PDT 2021","","","3N8OEVH1F1XOO3105ZSESR13J2NOOG","A1NKFJYJI95SPZ","Submitted","Mon Aug 16 12:57:26 PDT 2021","Mon Aug 16 13:04:41 PDT 2021","Thu Aug 19 13:04:41 PDT 2021","","","","435","59% (19/32)","59% (19/32)","59% (19/32)","5","https://i.imgur.com/ySIBgsm.png","{'Transfiguration': 'Verwandlung'}","und so hatte harry den verwandlungskurs beendet und mit hermine gelernt zu abend gegessen und mit seinen leutnants gesprochen und schließlich als die uhr neun schlug sich unsichtbar gemacht und sich auf 18 uhr zurückgeworfen und müde zum wasserspeier trottete wendeltreppe die holztür der raum voller kleiner fummelei und die silberbärtige gestalt des schulleiters","und so hatte harry den verklärungsunterricht beendet mit hermine gelernt zu abend gegessen mit seinen leutnants gesprochen und sich schließlich als die uhr neun schlug unsichtbar gemacht war auf sechs uhr zurückgeworfen worden und stapfte müde in richtung des wasserspeiers der sich drehenden wendeltreppe der holztür des raums voller kleiner fummeliger dinge und der silberbärtigen gestalt des schulleiters","","kv, , a, l, , au,   6PM w, w, h, , f.","TRUE","","Und so hatte Harry den verwandlung kurs beendet, und studierte bei Hermine, und zu abend gegessen, und sprach mit seinen leutnants, und schlussendlich, als die uhr neun schlug, hat sich unsichtbar gemacht und fiel zurück zu 6PM und trottete müde auf den wasserspeier zu, die wendeltreppen, die holztür, das zimmer voll mit kleinen kniffligen dingen, und die silberbärtige figur des Schulleiters."
"3OYHVNTV6253BSIRH5VJWQO6DR6KO5","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:11 PDT 2021","3","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:11 PDT 2021","","","3AAJC4I4FQZMMWOARVBQ0TRL4DQZJM","A3Q6YRWUMALT6D","Approved","Mon Aug 16 18:28:04 PDT 2021","Mon Aug 16 18:40:36 PDT 2021","Thu Aug 19 18:40:36 PDT 2021","Tue Aug 17 04:01:05 PDT 2021","","","752","100% (1/1)","100% (1/1)","100% (1/1)","5","https://i.imgur.com/ySIBgsm.png","{'Transfiguration': 'Verwandlung'}","und so hatte harry den verwandlungskurs beendet und mit hermine gelernt zu abend gegessen und mit seinen leutnants gesprochen und schließlich als die uhr neun schlug sich unsichtbar gemacht und sich auf 18 uhr zurückgeworfen und müde zum wasserspeier trottete wendeltreppe die holztür der raum voller kleiner fummelei und die silberbärtige gestalt des schulleiters","und so hatte harry den verklärungsunterricht beendet mit hermine gelernt zu abend gegessen mit seinen leutnants gesprochen und sich schließlich als die uhr neun schlug unsichtbar gemacht war auf sechs uhr zurückgeworfen worden und stapfte müde in richtung des wasserspeiers der sich drehenden wendeltreppe der holztür des raums voller kleiner fummeliger dinge und der silberbärtigen gestalt des schulleiters","","Und so hatte Harry die Verwarndlungsendkurs beendet,  untd studierte mit Hermione, und assass das Abendessen, und sprach mit seinen Leutnants und schululiesslich, als die Uhr nNeun Uh schneun schlug, marchte sich unsichtbar und fiell zurück nach 6 Uhr abends und trottete muüde in Richtung der Gargyle, thenden r Wendeltreppe, the hhääüáäoelzernen Tür, das Zimes Zimmers mid das voll von kleinen Tüftelein war und dem r Silbersilberbáärtigen Gestalt des Schulleiters. ,zu","","Mein Pferd Jack rennt nach Hause","Und so hatte Harry den Verwandlungskurs beendet, und studierte mit Hermione, und ass das Abendessen, und sprach mit seinen Leutnants und schliesslich, als die Uhr neun schlug, machte sich unsichtbar und fiel zurück zu 6 Uhr abends und trottete müde in Richtung der Gargyle, der Wendeltreppe, the hölzernen Tür, des Zimmers das voll von kleinen Tüftelein war und der silberbärtigen Gestalt des Schulleiters."
"3SR6AEG6XE0O3GLLH71KLP6GZK1HY9","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:11 PDT 2021","5","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:11 PDT 2021","","","3IRIK4HM3KRXQ8YTFYXTGRLV9O9C6H","A1NKFJYJI95SPZ","Rejected","Mon Aug 16 12:49:15 PDT 2021","Mon Aug 16 12:54:33 PDT 2021","Thu Aug 19 12:54:33 PDT 2021","","Tue Aug 17 03:39:01 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","318","59% (19/32)","59% (19/32)","59% (19/32)","15","https://i.imgur.com/OfFEA1t.png","{}","harry rezitierte verlegen so gut er konnte und hatte fast die hälfte geschafft bevor er erkannte dass es nicht schlau war dem möglicherweise verrückten schulleiter einfach alles zu erzählen zumindest nicht ohne vorher darüber nachzudenken aber dann war lucius definitiv ein schlechter kerl und dumbledores gegner also war es wahrscheinlich eine gute idee es ihm zu sagen und harry hatte bereits angefangen zu reden und es war zu spät um die dinge jetzt auszurechnen","harry rezitierte verlegen so gut er konnte und war fast zur hälfte fertig bevor ihm klar wurde dass es nicht klug war dem möglicherweise verrückten schulleiter einfach alles zu erzählen zumindest nicht ohne vorher darüber nachzudenken aber dann war lucius definitiv ein bösewicht und dumbledores gegenspieler also war es wahrscheinlich eine gute idee es ihm zu sagen und harry hatte bereits mit dem reden begonnen und es war zu spät um zu versuchen die dinge jetzt zu berechnen","TRUE","dg'sk","TRUE","","Harry rezitierte verlegen, so gut er konnte, und hatte fast die Hälfte geschafft, bevor er erkannte, dass es nicht schlau war, dem möglicherweise verrückten schulleiter einfach alles zu erzählen, zumindest nicht ohne vorher darüber nachzudenken, aber dann war Lucius definitiv ein schlechter kerl und Dumbledore's gegner, also war es wahrscheinlich eine gute Idee, es ihm zu sagen, und Harry hatte bereits angefangen zu reden und es war zu spät, um zu versuchen, die dinge jetzt auszurechnen..."
"3SR6AEG6XE0O3GLLH71KLP6GZK1HY9","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:11 PDT 2021","5","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:11 PDT 2021","","","3CN4LGXD57VWEOVKS2M3GKT0GLU4Y5","A3FPHDW608KQ4S","Rejected","Mon Aug 16 13:42:52 PDT 2021","Mon Aug 16 13:48:05 PDT 2021","Thu Aug 19 13:48:05 PDT 2021","","Tue Aug 17 03:39:02 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","313","83% (5/6)","83% (5/6)","83% (5/6)","15","https://i.imgur.com/OfFEA1t.png","{}","harry rezitierte verlegen so gut er konnte und hatte fast die hälfte geschafft bevor er erkannte dass es nicht schlau war dem möglicherweise verrückten schulleiter einfach alles zu erzählen zumindest nicht ohne vorher darüber nachzudenken aber dann war lucius definitiv ein schlechter kerl und dumbledores gegner also war es wahrscheinlich eine gute idee es ihm zu sagen und harry hatte bereits angefangen zu reden und es war zu spät um die dinge jetzt auszurechnen","harry rezitierte verlegen so gut er konnte und war fast zur hälfte fertig bevor ihm klar wurde dass es nicht klug war dem möglicherweise verrückten schulleiter einfach alles zu erzählen zumindest nicht ohne vorher darüber nachzudenken aber dann war lucius definitiv ein bösewicht und dumbledores gegenspieler also war es wahrscheinlich eine gute idee es ihm zu sagen und harry hatte bereits mit dem reden begonnen und es war zu spät um zu versuchen die dinge jetzt zu berechnen","TRUE","","TRUE","","Harry rezitierte schüchtern, so gut er konnte und war fast zur Hälfte fertig, bevor er erkannte, dass es nicht schlau war, dem möglicherweise verrückten Schulleiter einfach alles zu erzählen, zumindest nicht ohne vorher darüber nachzudenken. Aber Lucius war definitiv ein schlechter Mensch und Dumbledores Gegner, also war es wahrscheinlich eine gute Idee, es ihm zu sagen, und Harry hatte bereits angefangen zu reden, aber es war zu spät, um die Dinge jetzt herauszufinden..."
"31MBOZ6PBXYDM936C0YTGQ74DDSCL3","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:11 PDT 2021","4","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:11 PDT 2021","","","3PW9OPU9P0RPL45UCZW69ILSPMH120","A1NKFJYJI95SPZ","Rejected","Mon Aug 16 12:54:33 PDT 2021","Mon Aug 16 12:57:25 PDT 2021","Thu Aug 19 12:57:25 PDT 2021","","Tue Aug 17 03:39:01 PDT 2021","Es wurde erkannt, dass Sie die Übersetzungsleistung nicht selbst erbracht haben und von maschineller Übersetzung Gebrauch gemacht wurde. Dies verstößt leider gegen die Anweisungen des Tasks und wird daher abgelehnt.","172","59% (19/32)","59% (19/32)","59% (19/32)","174","https://i.imgur.com/vlaAoNL.png","{}","hinter den beln dieser welt steckt kein schicksal wenn hitler wie gewünscht in die architekturschule aufgenommen worden wäre wäre die ganze geschichte europas eine andere gewesen wenn wir in einem universum leben würden in dem schreckliche dinge nur aus guten gründen passieren dürfen würden sie einfach nicht passieren","es gibt kein schicksal das hinter den beln dieser welt steht wenn hitler wie er es wollte zur architekturschule zugelassen worden wäre wäre die ganze geschichte europas anders verlaufen wenn wir in einem universum leben würden in dem schreckliche dinge nur aus guten gründen geschehen dürfen würden sie gar nicht erst geschehen","TRUE","","TRUE","","hinter den Übeln dieser Welt gibt es kein Schicksal; wäre Hitler wie gewünscht in die Architekturschule aufgenommen worden, die ganze Geschichte Europas wäre anders verlaufen; Wenn wir in einem Universum leben würden, in dem schreckliche Dinge nur aus guten Gründen passieren dürften, würden sie einfach nicht passieren."
"3KWGG5KP7S9XSRLRCCZ8G3MTDIICM5","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:12 PDT 2021","3","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:12 PDT 2021","","","33SA9F9TR71AHLXD27GS49KBI2IEWG","A1NKFJYJI95SPZ","Submitted","Mon Aug 16 13:10:16 PDT 2021","Mon Aug 16 13:22:41 PDT 2021","Thu Aug 19 13:22:41 PDT 2021","","","","745","59% (19/32)","59% (19/32)","59% (19/32)","264","https://i.imgur.com/RDtaihv.png","{'Moon': 'Moon'}","triff all die interessanten menschen auf der welt lies all die guten bücher und schreibe dann noch etwas besseres feiere die zehnte geburtstagsfeier meines ersten enkelkindes auf dem mond feiere die hundertste geburtstagsfeier meines ersten ur-ur-ur-enkels rund um die ringe des saturn die tiefsten und letzten regeln der natur lernen die natur des bewusstseins verstehen herausfinden warum etwas überhaupt existiert andere sterne besuchen außerirdische entdecken außerirdische erschaffen rendezvous mit allen für eine party auf der anderen seite der milchstraße sobald wir das ganze erforscht haben treffen sie sich mit allen anderen die auf der alten erde geboren wurden um zu sehen wie die sonne endlich erlischt und ich habe mir sorgen gemacht einen weg zu finden um diesem universum zu entkommen bevor es keine negentropie mehr hat aber ich ich bin jetzt viel hoffnungsvoller da ich entdeckt habe dass die sogenannten gesetze der physik nur optionale richtlinien sind","alle interessanten menschen auf der welt treffen alle guten bücher lesen und dann etwas noch besseres schreiben die zehnte geburtstagsparty meines ersten enkels auf dem mond feiern die hundertste geburtstagsparty meines ersten ur-ur-ur-enkels um die ringe des saturn herum feiern die tiefsten und letzten regeln der natur kennenlernen die natur des bewusstseins verstehen herausfinden warum überhaupt etwas existiert andere sterne besuchen außerirdische entdecken außerirdische erschaffen uns mit allen zu einer party auf der anderen seite der milchstraße treffen wenn wir alles erforscht haben uns mit allen anderen treffen die auf der alten erde geboren wurden um zu sehen wie die sonne endlich erlischt und ich habe mir früher sorgen gemacht einen weg zu finden diesem universum zu entkommen bevor ihm die negentropie ausgeht aber jetzt da ich entdeckt habe dass die so genannten gesetze der physik nur optionale richtlinien sind bin ich viel hoffnungsvoller","","""smw, b , on, gfsigeus of, r, nb, f, , aa, rpsmMg, s, swun  gpr.""","TRUE","","""Treffen sie alle interessanten menschen der welt, lese all die guten bücher und dann etwas noch besseres schreiben, feiern sie den zehnten geburtstag meines ersten enkelkindes auf dem Moon, feiere den hundertsten geburtstag meines ersten urururenkels rund um die Rings of Saturn, lerne die tiefsten und letzten regeln der Natur, die natur des bewusstseins verstehen, finde heraus, warum überhaupt etwas existiert, besuche andere sterne, aliens entdecken, aliens erschaffen, rendezvous mit allen für eine party auf der anderen seite der Milchstraße, wenn wir das ganze erkundet haben, triff dich mit allen anderen, die auf der alten Erde geboren wurden, um zu sehen, wie die sonne endlich untergeht, und ich habe mir sorgen gemacht, einen weg zu finden, um diesem universum zu entkommen, bevor es keine negentropie mehr hat aber jetzt bin ich viel hoffnungsvoller dass ich entdeckt habe, dass die sogenannten gesetze der physik nur optionale richtlinien sind."""
"3KWGG5KP7S9XSRLRCCZ8G3MTDIICM5","3NJNX96T4T9HZXVRL6FLJEP53E7OGZ","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.20","Mon Aug 16 08:49:12 PDT 2021","3","BatchId:4532185;OriginalHitTemplateId:928390828;","3600","259200","Mon Aug 23 08:49:12 PDT 2021","","","3R5F3LQFVCR0N7F7783V8P8736RZOU","A3FPHDW608KQ4S","Approved","Mon Aug 16 13:05:05 PDT 2021","Mon Aug 16 13:13:11 PDT 2021","Thu Aug 19 13:13:11 PDT 2021","Tue Aug 17 04:05:08 PDT 2021","","","486","83% (5/6)","83% (5/6)","83% (5/6)","264","https://i.imgur.com/RDtaihv.png","{'Moon': 'Moon'}","triff all die interessanten menschen auf der welt lies all die guten bücher und schreibe dann noch etwas besseres feiere die zehnte geburtstagsfeier meines ersten enkelkindes auf dem mond feiere die hundertste geburtstagsfeier meines ersten ur-ur-ur-enkels rund um die ringe des saturn die tiefsten und letzten regeln der natur lernen die natur des bewusstseins verstehen herausfinden warum etwas überhaupt existiert andere sterne besuchen außerirdische entdecken außerirdische erschaffen rendezvous mit allen für eine party auf der anderen seite der milchstraße sobald wir das ganze erforscht haben treffen sie sich mit allen anderen die auf der alten erde geboren wurden um zu sehen wie die sonne endlich erlischt und ich habe mir sorgen gemacht einen weg zu finden um diesem universum zu entkommen bevor es keine negentropie mehr hat aber ich ich bin jetzt viel hoffnungsvoller da ich entdeckt habe dass die sogenannten gesetze der physik nur optionale richtlinien sind","alle interessanten menschen auf der welt treffen alle guten bücher lesen und dann etwas noch besseres schreiben die zehnte geburtstagsparty meines ersten enkels auf dem mond feiern die hundertste geburtstagsparty meines ersten ur-ur-ur-enkels um die ringe des saturn herum feiern die tiefsten und letzten regeln der natur kennenlernen die natur des bewusstseins verstehen herausfinden warum überhaupt etwas existiert andere sterne besuchen außerirdische entdecken außerirdische erschaffen uns mit allen zu einer party auf der anderen seite der milchstraße treffen wenn wir alles erforscht haben uns mit allen anderen treffen die auf der alten erde geboren wurden um zu sehen wie die sonne endlich erlischt und ich habe mir früher sorgen gemacht einen weg zu finden diesem universum zu entkommen bevor ihm die negentropie ausgeht aber jetzt da ich entdeckt habe dass die so genannten gesetze der physik nur optionale richtlinien sind bin ich viel hoffnungsvoller","","Moon","TRUE","","„Triff all die interessanten Menschen auf der Welt, lies all die guten Bücher und schreibe dann etwas noch Besseres, veranstalte die zehnte Geburtstagsfeier meines ersten Enkels auf dem Moon, veranstalte die hundertste Geburtstagsfeier meines ersten Ururenkels rund um die Ringe des Saturn. Lernen Sie die tiefsten und ultimativen Regeln der Natur kennen, verstehen Sie die Natur des Bewusstseins, finden Sie heraus, warum etwas überhaupt existiert, besuchen Sie andere Sterne, entdecken Sie Außerirdische, erschaffen Sie Außerirdische, treffen Sie alle zu einer Party auf der anderen Seite der Milchstraße, wenn wir das Ganze erforscht haben , versammeln mich mit allen anderen, die auf der alten Erde geboren wurden, um zu sehen, wie die Sonne endlich erlischt, und ich habe mir Sorgen gemacht, einen Weg zu finden, um diesem Universum zu entkommen, bevor es keine Entropie mehr hat, aber ich bin jetzt viel hoffnungsvoller. Ich habe herausgefunden, dass die sogenannten Gesetze der Physik nur optionale Richtlinien sind."""
